date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:45	73768/73768	---M--	200	added ('OK')	image/png	etag:%225fe1b63-12028-5f6010d98734b%22	https://creativelayers.net/themes/educrat-html/img/masthead/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/masthead/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:45	6399/6399	---M--	200	added ('OK')	image/png	etag:%225fe1b62-18ff-5f6010d929742%22	https://creativelayers.net/themes/educrat-html/img/masthead/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/masthead/4.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	165269/165269	---M--	200	added ('OK')	image/png	etag:%225fe1b65-28595-5f6010da0c441%22	https://creativelayers.net/themes/educrat-html/img/masthead/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/masthead/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	4456/4456	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b61-1168-5f6010d9012b6%22	https://creativelayers.net/themes/educrat-html/img/masthead/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/masthead/2.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	8410/8410	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a76-20da-5f6010b0bada7%22	https://creativelayers.net/themes/educrat-html/img/clients/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/1.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	88650/88650	---M--	200	added ('OK')	image/png	etag:%225fe1b64-15a4a-5f6010d9b26b8%22	https://creativelayers.net/themes/educrat-html/img/masthead/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/masthead/3.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	886/886	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a79-376-5f6010b1006f6%22	https://creativelayers.net/themes/educrat-html/img/clients/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/2.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:46	8884/8884	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a75-22b4-5f6010b0b30a7%22	https://creativelayers.net/themes/educrat-html/img/clients/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/3.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:47	5695/5695	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a9f-163f-5f6010b15006f%22	https://creativelayers.net/themes/educrat-html/img/clients/4.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/4.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:47	6335/6335	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a98-18bf-5f6010b143d1d%22	https://creativelayers.net/themes/educrat-html/img/clients/5.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/5.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:47	13182/13182	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a87-337e-5f6010b100adf%22	https://creativelayers.net/themes/educrat-html/img/clients/6.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/clients/6.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:47	3258/3258	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b2f-cba-5f6010ccaae33%22	https://creativelayers.net/themes/educrat-html/img/featureCards/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/1.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:48	2032/2032	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b31-7f0-5f6010cd4280a%22	https://creativelayers.net/themes/educrat-html/img/featureCards/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/2.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:48	4137/4137	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b30-1029-5f6010ccf9bf3%22	https://creativelayers.net/themes/educrat-html/img/featureCards/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/3.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:48	2134/2134	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b34-856-5f6010cd95c1b%22	https://creativelayers.net/themes/educrat-html/img/featureCards/4.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/4.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:48	2251/2251	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b33-8cb-5f6010cd8eeba%22	https://creativelayers.net/themes/educrat-html/img/featureCards/5.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/5.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:48	3601/3601	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b32-e11-5f6010cd4668b%22	https://creativelayers.net/themes/educrat-html/img/featureCards/6.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/featureCards/6.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:49	52541/52541	---M--	200	added ('OK')	image/png	etag:%225fe1ad6-cd3d-5f6010bd8132e%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:49	1637/1637	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf7-665-5f6010fc58453%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/icons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/icons/1.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:49	972/972	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf9-3cc-5f6010fca56bb%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/icons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/icons/2.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:49	1659/1659	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf8-67b-5f6010fc9aec2%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/icons/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/icons/3.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:50	2202/2202	---M--	200	added ('OK')	image/png	etag:%225fe1ad7-89a-5f6010be4b1ba%22	https://creativelayers.net/themes/educrat-html/img/general/avatar-1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/general/avatar-1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:50	62537/62537	---M--	200	added ('OK')	image/png	etag:%225fe1ad4-f449-5f6010bd16433%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:50	63041/63041	---M--	200	added ('OK')	image/png	etag:%225fe1ad5-f641-5f6010bd74424%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/3.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:51	64020/64020	---M--	200	added ('OK')	image/png	etag:%225fe1ac4-fa14-5f6010bc45c2e%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/4.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:51	61063/61063	---M--	200	added ('OK')	image/png	etag:%225fe1ac5-ee87-5f6010bc9da77%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/5.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:51	66125/66125	---M--	200	added ('OK')	image/png	etag:%225fe1ad3-1024d-5f6010bd0b082%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/6.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/6.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:52	64673/64673	---M--	200	added ('OK')	image/png	etag:%225fe1abd-fca1-5f6010bb78309%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/8.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/8.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:52	7540/7540	---M--	200	added ('OK')	image/png	etag:%225fe1aaf-1d74-5f6010b755d04%22	https://creativelayers.net/themes/educrat-html/img/testimonials/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/testimonials/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:53	7552/7552	---M--	200	added ('OK')	image/png	etag:%225fe1aab-1d80-5f6010b6f427a%22	https://creativelayers.net/themes/educrat-html/img/testimonials/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/testimonials/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:53	70510/70510	---M--	200	added ('OK')	image/png	etag:%225fe1ac6-1136e-5f6010bcabd08%22	https://creativelayers.net/themes/educrat-html/img/coursesCards/7.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/coursesCards/7.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:53	7600/7600	---M--	200	added ('OK')	image/png	etag:%225fe1aad-1db0-5f6010b74c893%22	https://creativelayers.net/themes/educrat-html/img/testimonials/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/testimonials/3.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:53	8075/8075	---M--	200	added ('OK')	image/png	etag:%225fe1aaa-1f8b-5f6010b6fd303%22	https://creativelayers.net/themes/educrat-html/img/testimonials/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/testimonials/4.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:54	36696/36696	---M--	200	added ('OK')	image/png	etag:%225fe1b2d-8f58-5f6010cbb2589%22	https://creativelayers.net/themes/educrat-html/img/team/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/team/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:54	47814/47814	---M--	200	added ('OK')	image/png	etag:%225fe1b2b-bac6-5f6010cb516b7%22	https://creativelayers.net/themes/educrat-html/img/team/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/team/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:54	38156/38156	---M--	200	added ('OK')	image/png	etag:%225fe1b2c-950c-5f6010cbb8b1a%22	https://creativelayers.net/themes/educrat-html/img/team/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/team/3.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:54	40431/40431	---M--	200	added ('OK')	image/png	etag:%225fe1b27-9def-5f6010ca91084%22	https://creativelayers.net/themes/educrat-html/img/team/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/team/4.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	95345/95345	---M--	200	added ('OK')	image/png	etag:%225fe1af7-17471-5f6010c4c8484%22	https://creativelayers.net/themes/educrat-html/img/about/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/about/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	11725/11725	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf4-2dcd-5f6010fb090e9%22	https://creativelayers.net/themes/educrat-html/img/app/buttons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/app/buttons/1.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	7835/7835	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf5-1e9b-5f6010fb4da98%22	https://creativelayers.net/themes/educrat-html/img/app/buttons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/app/buttons/2.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	275733/275733	---M--	200	added ('OK')	image/png	etag:%225fe1aa9-43515-5f6010b647c99%22	https://creativelayers.net/themes/educrat-html/img/app/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/app/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	67543/67543	---M--	200	added ('OK')	image/png	etag:%225fe1b0d-107d7-5f6010c76fbe2%22	https://creativelayers.net/themes/educrat-html/img/blog/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/blog/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:55	43217/43217	---M--	200	added ('OK')	image/png	etag:%225fe1c17-a8d1-5f60110585733%22	https://creativelayers.net/themes/educrat-html/img/blog/small/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/blog/small/1.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:56	40096/40096	---M--	200	added ('OK')	image/png	etag:%225fe1c0f-9ca0-5f6011052cd32%22	https://creativelayers.net/themes/educrat-html/img/blog/small/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/blog/small/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:56	55371/55371	---M--	200	added ('OK')	image/png	etag:%225fe1b0b-d84b-5f6010c7634a9%22	https://creativelayers.net/themes/educrat-html/img/blog/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/blog/2.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:56	43060/43060	---M--	200	added ('OK')	image/png	etag:%225fe1c11-a834-5f60110525fd1%22	https://creativelayers.net/themes/educrat-html/img/blog/small/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/blog/small/3.png	(from https://creativelayers.net/themes/educrat-html/)
13:06:56	5717/5717	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1aa5-1655-5f6010b3d8f81%22	https://creativelayers.net/themes/educrat-html/img/footer/footer-logo.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/footer/footer-logo.svg	(from https://creativelayers.net/themes/educrat-html/)
13:06:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20May%202023%2007:36:56%20GMT	https://creativelayers.net/themes/educrat-html/instructor-become.html	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/instructor-become.html	(from https://creativelayers.net/themes/educrat-html/)
13:06:58	141941/141941	---MCZ	200	added ('OK')	application/javascript	etag:%2222a75-iKkf+OateC1bxjLRQ9tMu5Nt07Q%22	https://unpkg.com/leaflet@1.7.1/dist/leaflet.js	D:/yogesh%20sir/training%20guru%20new/unpkg.com/leaflet@1.7.1/dist/leaflet.js	(from https://creativelayers.net/themes/educrat-html/)
13:06:58	46377/46377	---M-Z	200	added ('OK')	application/javascript	etag:%225fe3120-b529-5f601133a1b32-gzip%22	https://creativelayers.net/themes/educrat-html/js/main.js	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/js/main.js	(from https://creativelayers.net/themes/educrat-html/)
13:06:59	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-yedSjkkaOSMrokonBsbHOdb7DwY%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers.png	D:/yogesh%20sir/training%20guru%20new/unpkg.com/leaflet@1.7.1/dist/images/layers.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
13:06:59	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-FSoWIzPkbST52J9WYxL8DGQBHe4%22	https://unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	D:/yogesh%20sir/training%20guru%20new/unpkg.com/leaflet@1.7.1/dist/images/layers-2x.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
13:06:59	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-YKkLy7K0K33bRVbblOt8EISw5do%22	https://unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	D:/yogesh%20sir/training%20guru%20new/unpkg.com/leaflet@1.7.1/dist/images/marker-icon.png	(from https://unpkg.com/leaflet@1.7.1/dist/leaflet.css)
13:06:59	444195/444195	---MCZ	200	added ('OK')	application/javascript	etag:%225fe3121-6c723-5f601133f0122-gzip%22	https://creativelayers.net/themes/educrat-html/js/vendors.js	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/js/vendors.js	(from https://creativelayers.net/themes/educrat-html/)
13:07:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fe1a44-2876e-5f6010a925279%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.eot?v=4.7.0	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont3e6e.eot	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fe1a44-2876e-5f6010a925279%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.eot?	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfontd41d.eot	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:01	98024/98024	---M--	200	added ('OK')	font/woff	etag:%225fe1a43-17ee8-5f6010a916fe7%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.woff?v=4.7.0	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont3e6e.woff	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:01	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%225fe1a3e-12d68-5f6010a82161e%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont3e6e.woff2	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:01	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%225fe1a42-286ac-5f6010a8ad85d%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont3e6e.ttf	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:02	71076/71076	---M--	200	added ('OK')	font/ttf	etag:%225fe117c-115a4-5f6010a749500%22	https://creativelayers.net/themes/educrat-html/fonts/icomoon.ttf?4q0qb7	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/icomoonf3f8.ttf	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:02	71152/71152	---M--	200	added ('OK')	font/woff	etag:%225fe129f-115f0-5f6010a7be03c%22	https://creativelayers.net/themes/educrat-html/fonts/icomoon.woff?4q0qb7	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/icomoonf3f8.woff	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:03	71240/71240	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fe1a3d-11648-5f6010a7f2c01%22	https://creativelayers.net/themes/educrat-html/fonts/icomoon.eot?4q0qb7	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/icomoonf3f8.eot	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:03	287816/287816	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a41-46448-5f6010a894dd2%22	https://creativelayers.net/themes/educrat-html/fonts/icomoon.svg?4q0qb7	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/icomoonf3f8.svg	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:04	2221/2221	---M--	200	added ('OK')	image/png	etag:%225fe1b54-8ad-5f6010d584532%22	https://creativelayers.net/themes/educrat-html/img/avatars/small-1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/avatars/small-1.png	(from https://creativelayers.net/themes/educrat-html/courses-single-1.html)
13:07:04	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225fe117a-6c7db-5f6010a78138e%22	https://creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont.svg?v=4.7.0	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/fonts/fontawesome-webfont3e6e.svg	(from https://creativelayers.net/themes/educrat-html/css/vendors.css)
13:07:04	135726/135726	---M--	200	added ('OK')	image/png	etag:%225fe1a73-2122e-5f6010afc7ed7%22	https://creativelayers.net/themes/educrat-html/img/misc/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/misc/1.png	(from https://creativelayers.net/themes/educrat-html/courses-single-1.html)
13:07:05	1560/1560	---M-Z	200	added ('OK')	text/css	etag:W/%22618-XdcwQz3yXvQOvWVMlY/f3YKCQ3U%22	https://cdn.jsdelivr.net/npm/choices.js/public/assets/styles/base.min.css	D:/yogesh%20sir/training%20guru%20new/cdn.jsdelivr.net/npm/choices.js/public/assets/styles/base.min.css	(from https://creativelayers.net/themes/educrat-html/courses-single-2.html)
13:07:05	7666/7666	---M-Z	200	added ('OK')	text/css	etag:W/%221df2-NRa4Mtf6f6gdySRJ9lbJdfHJWkg%22	https://cdn.jsdelivr.net/npm/choices.js/public/assets/styles/choices.min.css	D:/yogesh%20sir/training%20guru%20new/cdn.jsdelivr.net/npm/choices.js/public/assets/styles/choices.min.css	(from https://creativelayers.net/themes/educrat-html/courses-single-2.html)
13:07:06	271634/271634	---M--	200	added ('OK')	image/png	etag:%225fe1b45-42512-5f6010d2fa298%22	https://creativelayers.net/themes/educrat-html/img/event-single/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/event-single/bg.png	(from https://creativelayers.net/themes/educrat-html/courses-single-1.html)
13:07:07	5829/5829	---M--	200	added ('OK')	image/png	etag:%225fe1b5b-16c5-5f6010d7ba41c%22	https://creativelayers.net/themes/educrat-html/img/login/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/login/bg.png	(from https://creativelayers.net/themes/educrat-html/login.html)
13:07:07	11304/11304	---M--	200	added ('OK')	image/png	etag:%225fe30dc-2c28-5f60111e8dd02%22	https://creativelayers.net/themes/educrat-html/img/home-9/hero/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-9/hero/bg.png	(from https://creativelayers.net/themes/educrat-html/login.html)
13:07:08	9173/9173	---M--	200	added ('OK')	image/png	etag:%225fe30da-23d5-5f60111e25900%22	https://creativelayers.net/themes/educrat-html/img/home-9/hero/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-9/hero/3.png	(from https://creativelayers.net/themes/educrat-html/login.html)
13:07:09	1843/1843	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3108-733-5f60112a63eb0%22	https://creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/1.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:09	3897/3897	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3109-f39-5f60112aa2a9f%22	https://creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/2.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:09	7134/7134	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3107-1bde-5f60112a5eca8%22	https://creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/mainSlider/icons/3.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:10	241358/241358	---M--	200	added ('OK')	image/png	etag:%225fe30db-3aece-5f60111ef072d%22	https://creativelayers.net/themes/educrat-html/img/home-9/hero/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-9/hero/1.png	(from https://creativelayers.net/themes/educrat-html/login.html)
13:07:10	4354/4354	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3105-1102-5f60112960256%22	https://creativelayers.net/themes/educrat-html/img/home-2/learning/icons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/learning/icons/1.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:11	3356/3356	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3106-d1c-5f60112997143%22	https://creativelayers.net/themes/educrat-html/img/home-2/learning/icons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/learning/icons/2.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:11	3426/3426	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3104-d62-5f6011294ae7c%22	https://creativelayers.net/themes/educrat-html/img/home-2/learning/icons/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/learning/icons/3.svg	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:12	33242/33242	---M--	200	added ('OK')	image/png	etag:%225fe1b68-81da-5f6010db19125%22	https://creativelayers.net/themes/educrat-html/img/home-2/learning/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/learning/2.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:12	95708/95708	---M--	200	added ('OK')	image/png	etag:%225fe1b67-175dc-5f6010db29eae%22	https://creativelayers.net/themes/educrat-html/img/home-2/learning/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/learning/1.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:12	54315/54315	---M--	200	added ('OK')	image/png	etag:%225fe1b89-d42b-5f6010df91632%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/1.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:12	66512/66512	---M--	200	added ('OK')	image/png	etag:%225fe1b87-103d0-5f6010df2ad87%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/2.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
